,Disclosure_Date,Country_WIPO_ID,Actually_File_Date,Is_Priority,Lawfirm,Attorney,Number_of_Inventors,Application_Type,Lead_Inventor,Division_Department,Primary_Division,Owners,Ability_of_investigator_to_continue_research,Ability_to_advance_the_project_outside_the_lab,Compelling_nature_of_data,Detectability_of_infringement_and_enforceability,Development_and_regulatory_path_for_the_product,Freedom-to-operate_FTO_issues,Historical_cooperation_or_not_of_investigator,Identity_of_the_eventual_product,Impact_of_patent_on_adoption_of_technology,Industrial_startup_co-ownership_of_the_IP,Institution,Licensing_interest_by_a_specific_company,Market_feedback,Nature_of_improvement_over_existing_art,Patentability_questions,Risk_cost_sharing_w_other_institution,Size_of_Market,Stage_of_research,topic1,topic2,topic3,lda_topic,Licenses_in_Division,Successful Licenses_in_Division,Division_License_Success_Rate,Licenses_in_Tech,Disclosure_to_Filing,License_Status
0,0.6204012414281364,0.9411764705882353,0.041535226077813014,1.0,0.6470588235294118,0.7843137254901961,0.20000000000000004,0.5714285714285714,0.8876404494382022,0.6451612903225807,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.03430576935039146,0.42788284537751753,0.5509588059678042,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.16278487352867516,license
1,0.7255686448840484,0.9411764705882353,0.1992639327024186,1.0,0.49019607843137253,0.5098039215686274,0.20000000000000004,0.5714285714285714,0.33146067415730335,0.4408602150537635,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.03253556264137511,0.038857795732146184,0.9506073232284513,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.10468319559228649,license
2,0.8009434195253267,0.9411764705882353,0.42245005257623536,1.0,0.1568627450980392,0.8431372549019608,0.20000000000000004,0.5714285714285714,0.9269662921348314,0.2688172043010753,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7363195741280089,0.17605400527019088,0.10893224193307698,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.11545204107187577,no_license
3,0.700081499592502,0.9411764705882353,0.1537854889589907,1.0,0.6470588235294118,0.7843137254901961,0.4,0.5714285714285714,0.8539325842696629,0.07526881720430108,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.17835213133780448,0.10810995271823787,0.7344649360819566,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.11532682193839218,no_license
4,0.8666370304512114,0.9411764705882353,0.6406414300736074,0.5,0.49019607843137253,0.5098039215686274,0.5000000000000001,0.5714285714285714,0.33146067415730335,0.4408602150537635,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2054096803573639,0.39369189719764286,0.4154151550282641,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.13611319809666916,license
5,0.6686671112098985,0.9411764705882353,0.07833859095688744,1.0,0.09803921568627451,0.23529411764705882,0.5000000000000001,0.5714285714285714,0.8820224719101123,0.07526881720430108,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.730964931457757,0.27300696293774823,0.01510749484311837,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.11920861507638367,no_license
6,0.8733545726210763,0.9411764705882353,0.6285488958990539,0.5,0.058823529411764705,0.3333333333333333,0.30000000000000004,0.5714285714285714,0.3932584269662921,0.7956989247311829,0.0,0.02702702702702703,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01805942179174947,0.9556733414002293,0.02733908517107665,0.5,0.9999999999999999,0.9999999999999999,0.0,0.0,0.12183821687953919,license
7,0.7311007384357018,0.9411764705882353,0.28049421661409024,1.0,0.6470588235294118,0.7843137254901961,0.1,0.5714285714285714,0.6067415730337078,0.05376344086021506,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7118860470116052,0.2935885485831501,0.0130702748580783,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.13636363636363635,license
8,0.9918006470573708,0.9411764705882353,0.9426919032597265,0.5,0.6470588235294118,0.7843137254901961,0.0,0.5714285714285714,0.056179775280898875,0.5483870967741936,0.0,0.8918918918918919,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6535527629925817,0.3236965585129296,0.040408421114397755,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.1213373403456048,license
9,0.9163270850312415,0.9411764705882353,0.8475289169295479,0.5,0.47058823529411764,0.8235294117647058,0.20000000000000004,0.5714285714285714,0.9213483146067416,0.10752688172043012,0.0,0.6486486486486487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.056669636196672216,0.07121906949063397,0.893458327638112,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.17167543200601051,license
